日付,銘柄,株価,限月,コールスト,コール終値,コール理論,コールIV,プットスト,プット終値,プット理論,プットIV,原資産IV
2025-10-31,6861,57370.0,202511,60000.0,3443.77,1682.6376518111138,0.418015,55000.0,311156861,1664.0064363419951,,0.418015
2025-10-31,6954,4909.0,202511,5000.0,191.56,173.17983942483033,0.380728,4600.0,311056954,88.04079242527519,,0.380728
2025-10-31,7203,3138.0,202511,3300.0,190.2,66.10230793813696,0.357507,3000.0,311177203,68.30645784803437,,0.357507
2025-10-31,7974,13045.0,202511,13750.0,923.31,450.7433580572479,0.490755,12500.0,311097974,476.4619018708063,,0.490755
2025-10-31,8035,34180.0,202511,36000.0,3319.82,2654.627961343982,0.871896,32500.0,311558035,2542.8938345042206,,0.871896
2025-10-31,8306,2330.0,202511,2400.0,97.91,55.22611209532067,0.317024,2200.0,311158306,32.93730904628546,,0.317024
2025-10-31,9432,158.39999389648438,202511,175.0,16.57,0.1066398172571796,0.1861,150.0,311069432,0.6577294626438572,,0.1861
2025-10-31,9984,27065.0,202511,28500.0,2491.69,1896.884294568152,0.804584,25750.0,311479984,1823.2587059024845,,0.804584
2025-11-04,2914,5283.0,202512,5500.0,276.31,49.899480021676254,0.212082,5000.0,312082914,31.060354937023817,,0.212082
2025-11-04,3382,1947.5,202512,2000.0,91.35,33.80252893660452,0.248995,1900.0,312023382,34.26665233707058,,0.248995
2025-11-04,4063,4644.0,202512,4900.0,324.75,57.224995939395285,0.27898,4400.0,312054063,53.87317014714381,,0.27898
2025-11-04,4502,4196.0,202512,4400.0,263.58,49.91738439867299,0.257705,4000.0,312024502,47.207037120457926,,0.257705
2025-11-04,5108,6901.0,202512,7000.0,246.22,130.74078169213317,0.221216,6500.0,312055108,39.320495192834414,,0.221216
2025-11-04,5401,629.0,202512,660.0,43.38,10.47189181188861,0.307855,600.0,312165401,10.14865887326036,,0.307855
2025-11-04,5713,4954.0,202512,5000.0,229.18,164.3612124434262,0.327683,4800.0,312145713,115.93222886795456,,0.327683
2025-11-04,5802,6062.0,202512,6500.0,535.73,80.15146978030089,0.331086,6000.0,312205802,198.6289911948502,,0.331086
2025-11-04,6098,7344.0,202512,7750.0,623.29,185.22653452487475,0.407619,7000.0,312016098,189.9046769363272,,0.407619
2025-11-04,6301,5089.0,202512,5250.0,292.09,113.97277594448268,0.310207,4800.0,312086301,67.42068869912873,,0.310207
2025-11-04,6501,5221.0,202512,5500.0,499.83,190.69349037367624,0.506926,5000.0,312126501,198.52830061991813,,0.506926
2025-11-04,6503,4332.0,202512,4600.0,337.59,57.66305039669396,0.306575,4200.0,312126503,92.7013449562512,,0.306575
2025-11-04,6594,1967.0,202512,2000.0,104.7,63.76596223987895,0.349154,1900.0,312016594,48.25535740085138,,0.349154
2025-11-04,6702,3921.0,202512,4200.0,329.91,41.45197637623176,0.298397,3800.0,312086702,79.95126483469107,,0.298397
2025-11-04,6723,1933.5,202512,2000.0,141.91,65.9736297998362,0.425142,1800.0,312046723,39.131915327455886,,0.425142
2025-11-04,6752,1738.5,202512,1850.0,169.28,49.101220483813904,0.461367,1650.0,312226752,51.95550931305229,,0.461367
2025-11-04,6758,4295.0,202512,4516.0,374.04,131.66710277081552,0.44718,4100.0,312506758,130.95179426888717,,0.44718
2025-11-04,6762,2595.0,202512,2800.0,261.25,46.43268119097411,0.39788,2400.0,312126762,41.69037885918294,,0.39788
2025-11-04,6861,56520.0,202512,59000.0,4162.57,1449.442487288699,0.378051,54000.0,312216861,1336.3649139209192,,0.378051
2025-11-04,6954,5160.0,202512,5500.0,468.6,107.94733233255238,0.395206,5000.0,312116954,158.2998337606016,,0.395206
2025-11-04,7203,3155.0,202512,3300.0,223.15,66.82101836026743,0.342344,3000.0,312217203,58.46156087119834,,0.342344
2025-11-04,7974,12945.0,202512,13500.0,1062.19,440.6000599473373,0.451679,12250.0,312237974,360.90721852577326,,0.451679
2025-11-04,8035,34790.0,202512,36500.0,3350.14,1424.997851523105,0.533837,33000.0,312658035,1294.157725567613,,0.533837
2025-11-04,8306,2332.0,202512,2400.0,136.62,59.99361601925523,0.332486,2200.0,312248306,35.731237128677435,,0.332486
2025-11-04,9432,155.39999389648438,202512,175.0,19.58,0.0409081929655203,0.186752,150.0,312039432,1.2476772861609788,,0.186752
2025-11-04,9984,25160.0,202512,26500.0,3228.5,1655.820242904823,0.767721,24000.0,312859984,1623.0725690129002,,0.767721
2025-11-05,2914,5392.0,202512,5750.0,394.74,30.73117656081638,0.226594,5000.0,312082914,20.44441908057047,,0.226594
2025-11-05,3382,1927.0,202512,2000.0,104.44,27.46513470672062,0.252291,1800.0,312013382,12.499690744506324,,0.252291
2025-11-05,4063,4563.0,202512,4800.0,305.97,59.252553063712185,0.277773,4300.0,312194063,46.61095286796967,,0.277773
2025-11-05,4502,4162.0,202512,4400.0,285.58,40.41544496076051,0.255399,4000.0,312024502,55.27499975715091,,0.255399
2025-11-05,5108,6910.0,202512,7500.0,615.47,21.25172879331569,0.22153,6500.0,312055108,38.01284921950378,,0.22153
2025-11-05,5401,613.5999755859375,202512,640.0,38.44,10.502274482384792,0.294884,580.0,312155401,7.624580577575188,,0.294884
2025-11-05,5713,4824.0,202512,5000.0,300.31,109.76220581193913,0.328681,4600.0,312135713,87.12312631385453,,0.328681
2025-11-05,5802,5902.0,202512,6000.0,307.84,189.7222281273944,0.346127,5500.0,312195802,79.2439536602401,,0.346127
2025-11-05,6098,7221.0,202512,7500.0,517.7,211.4362948153057,0.395198,6750.0,312176098,134.32079750577486,,0.395198
2025-11-05,6301,5077.0,202512,5250.0,299.48,111.86704750876017,0.314557,4800.0,312086301,72.38359821025392,,0.314557
2025-11-05,6501,4998.0,202512,5250.0,465.48,188.57572953506656,0.50864,4700.0,312256501,157.4671645383005,,0.50864
2025-11-05,6503,4240.0,202512,4400.0,261.04,88.96976406624958,0.316073,4000.0,312116503,58.62126034987182,,0.316073
2025-11-05,6594,2040.0,202512,2200.0,191.88,26.78818282392888,0.344746,1900.0,312016594,26.88417436338472,,0.344746
2025-11-05,6702,3869.0,202512,4000.0,221.35,79.8332335965988,0.300939,3600.0,312076702,36.33836424056733,,0.300939
2025-11-05,6723,1851.0,202512,1900.0,128.73,71.61585330683397,0.43896,1800.0,312046723,68.33408064079651,,0.43896
2025-11-05,6752,1703.0,202512,1800.0,155.72,51.36582255377607,0.458858,1600.0,312036752,44.653685785824734,,0.458858
2025-11-05,6758,4244.0,202512,4420.0,334.23,140.19181107652753,0.438173,4036.0,312086758,119.68713094664486,,0.438173
2025-11-05,6762,2513.0,202512,2600.0,175.79,78.99981004717733,0.401795,2400.0,312126762,65.19493646400224,,0.401795
2025-11-05,6861,56220.0,202512,59000.0,4281.15,1311.58529565352,0.37288,53000.0,312206861,1063.003442772966,,0.37288
2025-11-05,6954,4982.0,202512,5000.0,261.76,223.2298106605904,0.40686,4800.0,312106954,147.9339987406736,,0.40686
2025-11-05,7203,3040.0,202512,3200.0,224.99,56.301509657431325,0.335561,2900.0,312207203,57.34456333799051,,0.335561
2025-11-05,7974,13750.0,202512,14500.0,1208.01,400.9580049343931,0.442476,13000.0,312267974,366.3766487513403,,0.442476
2025-11-05,8035,33370.0,202512,35000.0,3195.82,1387.4245370817644,0.538423,31500.0,312628035,1197.7439272840766,,0.538423
2025-11-05,8306,2294.0,202512,2400.0,159.57,46.774870454292,0.335543,2200.0,312248306,47.21960563068603,,0.335543
2025-11-05,9432,150.1999969482422,202512,150.0,3.74,3.647251153822168,0.206605,150.0,312039432,3.4472542055799806,,0.206605
2025-11-05,9984,22640.0,202512,23750.0,2820.32,1529.7196417920168,0.76946,21500.0,312759984,1421.043855858792,,0.76946
2025-11-06,2914,5470.0,202512,5750.0,332.68,46.36060420333592,0.226789,5250.0,312212914,55.81300563593732,,0.226789
2025-11-06,3382,1950.0,202512,2000.0,85.6,32.30958349745697,0.237536,1900.0,312023382,31.04438523504143,,0.237536
2025-11-06,4063,4506.0,202512,4700.0,268.16,66.10411077393655,0.270979,4300.0,312194063,57.43658481032526,,0.270979
2025-11-06,4502,4191.0,202512,4400.0,261.85,46.65818148989115,0.252849,4000.0,312024502,46.59933251547386,,0.252849
2025-11-06,5108,6807.0,202512,7000.0,290.35,87.93939411185147,0.211549,6500.0,312055108,51.910452623080346,,0.211549
2025-11-06,5401,593.5,202512,620.0,38.34,10.573808931244828,0.306311,560.0,312145401,7.711424761479492,,0.306311
2025-11-06,5713,4932.0,202512,5000.0,230.9,150.11562427057197,0.320727,4600.0,312135713,56.63222626730544,,0.320727
2025-11-06,5802,6207.0,202512,6500.0,412.4,106.31100080957911,0.306809,6000.0,312205802,126.31937425124306,,0.306809
2025-11-06,6098,7311.0,202512,7750.0,634.27,173.43744241668674,0.406729,7000.0,312016098,200.0001013617316,,0.406729
2025-11-06,6301,5208.0,202512,5500.0,389.92,86.55844259901187,0.325957,4900.0,312206301,73.01818363111875,,0.325957
2025-11-06,6501,5201.0,202512,5500.0,507.91,187.47087421091828,0.514734,4900.0,312266501,170.42644132993746,,0.514734
2025-11-06,6503,4374.0,202512,4600.0,303.28,68.46550407159361,0.3044,4200.0,312126503,78.0494191675973,,0.3044
2025-11-06,6594,2051.0,202512,2200.0,180.84,27.715775155185497,0.335254,1900.0,312016594,22.96719518808669,,0.335254
2025-11-06,6702,3935.0,202512,4200.0,310.96,39.962178593352746,0.284667,3800.0,312086702,69.72086212997601,,0.284667
2025-11-06,6723,1907.0,202512,2000.0,155.53,56.16391192574747,0.428003,1800.0,312046723,47.019395821027615,,0.428003
2025-11-06,6752,1715.0,202512,1800.0,145.97,54.82000303825669,0.453514,1650.0,312226752,58.526301549112304,,0.453514
2025-11-06,6758,4350.0,202512,4600.0,379.61,115.57440721813076,0.426632,4132.0,312206758,115.79170503352702,,0.426632
2025-11-06,6762,2556.0,202512,2600.0,144.61,92.51635865799948,0.383978,2400.0,312126762,48.07447748628613,,0.383978
2025-11-06,6861,55710.0,202512,58000.0,3790.36,1349.8142746473711,0.356518,53000.0,312206861,1118.6987024060363,,0.356518
2025-11-06,6954,5135.0,202512,5500.0,478.51,99.7012259838466,0.393667,4800.0,312106954,94.77341560060428,,0.393667
2025-11-06,7203,3139.0,202512,3300.0,228.0,59.58263576219258,0.336361,3000.0,312217203,61.31297134241981,,0.336361
2025-11-06,7974,14105.0,202512,14750.0,1116.7,424.6211240138928,0.424773,13500.0,312287974,410.5475391374485,,0.424773
2025-11-06,8035,33250.0,202512,35000.0,3211.18,1316.8242261696978,0.532405,31500.0,312628035,1216.5047366239032,,0.532405
2025-11-06,8306,2330.0,202512,2400.0,134.39,58.44531641897174,0.329563,2200.0,312248306,35.61443086585075,,0.329563
2025-11-06,9432,150.6999969482422,202512,150.0,3.38,3.8433340466985015,0.202526,150.0,312039432,3.143337098456314,,0.202526
2025-11-06,9984,23300.0,202512,24500.0,2959.33,1600.8012732375846,0.787512,22250.0,312789984,1564.3576255363569,,0.787512
2025-11-07,2914,5548.0,202512,5750.0,273.31,65.51923749980915,0.223918,5250.0,312212914,37.40741976666845,,0.223918
2025-11-07,3382,1989.0,202512,2000.0,66.43,52.32404439513027,0.252808,1900.0,312023382,22.558884341717203,,0.252808
2025-11-07,4063,4529.0,202512,4800.0,323.3,47.23863314180517,0.269957,4300.0,312194063,51.26998193023201,,0.269957
2025-11-07,4502,4180.0,202512,4400.0,268.15,43.69391806533906,0.252484,4000.0,312024502,49.25289127153519,,0.252484
2025-11-07,5108,6863.0,202512,7000.0,256.52,111.43291796113772,0.2161,6500.0,312055108,43.314803104044586,,0.2161
2025-11-07,5401,609.7000122070312,202512,640.0,40.51,9.29692040260602,0.294996,580.0,312155401,8.610826332057286,,0.294996
2025-11-07,5713,4910.0,202512,5000.0,238.53,138.76330649898205,0.318086,4600.0,312135713,60.31196657506871,,0.318086
2025-11-07,5802,5855.0,202512,6000.0,307.32,150.9296860814943,0.318322,5500.0,312195802,75.79870065329465,,0.318322
2025-11-07,6098,8487.0,202512,9000.0,786.61,249.9075028201192,0.462245,8000.0,312036098,234.51978268550693,,0.462245
2025-11-07,6301,5155.0,202512,5500.0,423.68,70.88496710332697,0.323894,4900.0,312206301,85.76374417141142,,0.323894
2025-11-07,6501,5138.0,202512,5500.0,544.44,166.2010527423147,0.517854,4900.0,312266501,192.992086144415,,0.517854
2025-11-07,6503,4297.0,202512,4600.0,375.76,65.50041171640419,0.348801,4000.0,312116503,57.58128985469273,,0.348801
2025-11-07,6594,2021.0,202512,2200.0,199.27,18.01367045826794,0.316633,1900.0,312016594,26.267058197056546,,0.316633
2025-11-07,6702,4001.0,202512,4200.0,258.76,54.39684136318988,0.278302,3800.0,312086702,48.63636367920083,,0.278302
2025-11-07,6723,1835.5,202512,1900.0,131.39,61.932366939753706,0.424189,1700.0,312036723,34.429702889341286,,0.424189
2025-11-07,6752,1720.5,202512,1800.0,141.24,56.84504243914876,0.453051,1650.0,312226752,56.49465710252628,,0.453051
2025-11-07,6758,4259.0,202512,4500.0,365.93,114.14430010312503,0.426286,4036.0,312086758,109.81610598695352,,0.426286
2025-11-07,6762,2493.0,202512,2600.0,177.59,64.91861750633802,0.378805,2400.0,312126762,65.86186913594315,,0.378805
2025-11-07,6861,55000.0,202512,57500.0,3804.26,1195.4316892844254,0.346143,52000.0,312196861,946.247752365436,,0.346143
2025-11-07,6954,5060.0,202512,5500.0,534.44,84.46360912048067,0.404318,4800.0,312106954,121.01351426036558,,0.404318
2025-11-07,7203,3118.0,202512,3300.0,240.0,52.61992297175448,0.334668,3000.0,312217203,67.37242037033218,,0.334668
2025-11-07,7974,13905.0,202512,14500.0,1069.44,437.2832670569224,0.427948,13250.0,312277974,387.2780816356108,,0.427948
2025-11-07,8035,32800.0,202512,34500.0,3105.94,1294.2196221042796,0.528616,31000.0,312618035,1158.6215700691937,,0.528616
2025-11-07,8306,2314.5,202512,2400.0,141.41,51.521822129779366,0.325527,2200.0,312248306,38.86624017737688,,0.325527
2025-11-07,9432,151.1999969482422,202512,150.0,3.26,4.2638377183438365,0.210914,150.0,312039432,3.063840770101635,,0.210914
2025-11-07,9984,21700.0,202512,22750.0,2669.36,1502.428669911642,0.782032,20500.0,312719984,1343.3412958798335,,0.782032
2025-11-10,2914,5541.0,202512,5750.0,275.57,66.58440173937038,0.229641,5250.0,312212914,41.229868357219175,,0.229641
2025-11-10,3382,2007.5,202512,2200.0,197.31,5.470917757814846,0.232843,1900.0,312023382,15.002128171365314,,0.232843
2025-11-10,4063,4551.0,202512,4800.0,305.64,56.50170894691632,0.27892,4300.0,312194063,49.71367854139157,,0.27892
2025-11-10,4502,4182.0,202512,4400.0,262.37,44.46884047306469,0.253192,4000.0,312024502,49.009781493225546,,0.253192
2025-11-10,5108,6916.0,202512,7500.0,596.85,15.311205886792436,0.202051,6500.0,312055108,28.210314806479687,,0.202051
2025-11-10,5401,611.5999755859375,202512,640.0,38.39,9.916727356233793,0.295676,580.0,312155401,8.159658712579272,,0.295676
2025-11-10,5713,5027.0,202512,5500.0,508.12,35.72711918088169,0.3035,4800.0,312145713,80.47822516789847,,0.3035
2025-11-10,5802,6030.0,202512,6500.0,525.23,55.53059297638242,0.297375,5500.0,312195802,35.08490698364017,,0.297375
2025-11-10,6098,8107.0,202512,8500.0,657.79,261.0278623255836,0.452341,7750.0,312196098,255.8308271914429,,0.452341
2025-11-10,6301,5166.0,202512,5500.0,409.41,74.8967057010309,0.326238,4900.0,312206301,83.90961099809533,,0.326238
2025-11-10,6501,5114.0,202512,5250.0,355.27,216.3526757218829,0.471288,4900.0,312266501,176.0482076375531,,0.471288
2025-11-10,6503,4311.0,202512,4600.0,359.34,69.7077549723374,0.349863,4000.0,312116503,54.92468816173903,,0.349863
2025-11-10,6594,2073.0,202512,2200.0,157.33,30.135575243012795,0.318069,2000.0,312026594,43.20535762848249,,0.318069
2025-11-10,6702,4069.0,202512,4200.0,205.71,74.16443735515895,0.273398,3800.0,312086702,32.52315927347047,,0.273398
2025-11-10,6723,1850.0,202512,1900.0,114.92,64.11859379737825,0.405184,1800.0,312046723,61.86457655616766,,0.405184
2025-11-10,6752,1723.0,202512,1800.0,133.2,55.42115099574403,0.44039,1650.0,312226752,53.32516207942456,,0.44039
2025-11-10,6758,4284.0,202512,4500.0,327.95,110.49497421275557,0.39891,4100.0,312506758,113.04925542944488,,0.39891
2025-11-10,6762,2505.5,202512,2600.0,162.08,66.77220417242802,0.368328,2400.0,312126762,58.97324108792509,,0.368328
2025-11-10,6861,55360.0,202512,58000.0,3820.92,1168.126224487125,0.346601,52500.0,312016861,1004.1281776639152,,0.346601
2025-11-10,6954,5135.0,202512,5500.0,461.26,95.16736457698698,0.384638,4800.0,312106954,90.50989894957502,,0.384638
2025-11-10,7203,3131.0,202512,3300.0,226.72,57.15968312146799,0.33665,3000.0,312217203,63.859903691767954,,0.33665
2025-11-10,7974,13420.0,202512,14000.0,1008.5,422.6744016794646,0.429722,12750.0,312257974,362.3690276533189,,0.429722
2025-11-10,8035,34200.0,202512,36000.0,3275.08,1451.9672933146066,0.558128,32500.0,312648035,1383.422147793293,,0.558128
2025-11-10,8306,2330.0,202512,2400.0,128.06,57.46070708318109,0.325733,2200.0,312248306,34.79253617978725,,0.325733
2025-11-10,9432,151.39999389648438,202512,150.0,2.74,4.123709544671016,0.195991,150.0,312039432,2.7237156481866265,,0.195991
2025-11-10,9984,22255.0,202512,23250.0,2593.32,1572.8345816439687,0.782494,21250.0,312749984,1481.0832169506884,,0.782494
2025-11-11,2914,5572.0,202512,5750.0,247.3,71.28045269866811,0.22092,5250.0,312212914,31.952618879177063,,0.22092
2025-11-11,3382,2021.0,202512,2200.0,184.56,6.539403318973513,0.230332,1900.0,312023382,12.179913842711755,,0.230332
2025-11-11,4063,4566.0,202512,4800.0,287.89,55.66842523104924,0.26765,4300.0,312194063,42.14857602201323,,0.26765
2025-11-11,4502,4225.0,202512,4400.0,226.09,52.67131657332766,0.244375,4000.0,312024502,35.7759485386033,,0.244375
2025-11-11,5108,6982.0,202512,7500.0,536.29,21.598133737507283,0.201399,6500.0,312055108,20.131691456081512,,0.201399
2025-11-11,5401,608.0,202512,640.0,39.0,7.239215431579709,0.268184,580.0,312155401,7.534155360721058,,0.268184
2025-11-11,5713,4988.0,202512,5000.0,179.29,168.58968042186234,0.305648,4800.0,312145713,93.19681164482812,,0.305648
2025-11-11,5802,5860.0,202512,6000.0,280.08,141.92344430048524,0.301387,5500.0,312195802,66.12999549922142,,0.301387
2025-11-11,6098,8282.0,202512,8750.0,704.53,239.4941363664925,0.445935,7750.0,312196098,196.34971247817884,,0.445935
2025-11-11,6301,5173.0,202512,5500.0,398.28,73.33833342743765,0.319205,4900.0,312206301,78.62720837585425,,0.319205
2025-11-11,6501,5120.0,202512,5500.0,495.18,117.17213746185509,0.436726,4900.0,312266501,155.29191408890665,,0.436726
2025-11-11,6503,4338.0,202512,4600.0,336.57,76.24102356244111,0.347104,4200.0,312126503,109.26067427970702,,0.347104
2025-11-11,6594,2191.0,202512,2400.0,227.11,19.108820182181887,0.32841,2000.0,312026594,17.408988918610135,,0.32841
2025-11-11,6702,4265.0,202512,4400.0,217.33,83.7626731759542,0.284868,4000.0,312096702,41.57792294810736,,0.284868
2025-11-11,6723,1871.0,202512,2000.0,171.51,43.22543567662467,0.424941,1800.0,312046723,58.10507877449436,,0.424941
2025-11-11,6752,1706.5,202512,1800.0,137.87,44.97945699508682,0.41694,1600.0,312036752,36.703378395454365,,0.41694
2025-11-11,6758,4520.0,202512,4708.0,320.93,134.4539085214603,0.408718,4300.0,312526758,114.41079968988264,,0.408718
2025-11-11,6762,2448.5,202512,2600.0,196.85,46.28565556186436,0.364397,2400.0,312126762,78.58469888074467,,0.364397
2025-11-11,6861,55150.0,202512,58000.0,3848.58,1019.0516947843408,0.332506,52500.0,312016861,988.00957606705,,0.332506
2025-11-11,6954,5180.0,202512,5500.0,420.26,102.23200350271168,0.372443,5000.0,312116954,138.48631203669288,,0.372443
2025-11-11,7203,3147.0,202512,3300.0,206.0,54.169247248377815,0.311586,3000.0,312217203,51.31601710532596,,0.311586
2025-11-11,7974,13615.0,202512,14250.0,1003.42,373.1452634292227,0.402706,13000.0,312267974,353.4727726355213,,0.402706
2025-11-11,8035,34190.0,202512,36000.0,3112.52,1314.2505496170395,0.522809,32500.0,312648035,1259.6275474460344,,0.522809
2025-11-11,8306,2321.5,202512,2400.0,128.79,51.0677467026527,0.313407,2200.0,312248306,34.32739786701325,,0.313407
2025-11-11,9432,152.39999389648438,202512,150.0,2.11,4.53455482816436,0.184608,150.0,312039432,2.134560931679985,,0.184608
2025-11-11,9984,22695.0,202512,23750.0,2626.7,1578.9884346017425,0.778741,21500.0,312759984,1423.6915468378263,,0.778741
2025-11-12,2914,5654.0,202512,6000.0,382.85,40.98020920798808,0.235528,5250.0,312212914,25.339138090625283,,0.235528
2025-11-12,3382,2015.0,202512,2200.0,191.47,7.881469024024,0.2487,1900.0,312023382,16.060580752600288,,0.2487
2025-11-12,4063,4597.0,202512,4800.0,255.79,56.355541951058285,0.249676,4400.0,312054063,53.23884954259347,,0.249676
2025-11-12,4502,4313.0,202512,4500.0,243.01,59.46364002809719,0.263005,4100.0,312184502,47.49576283198189,,0.263005
2025-11-12,5108,7210.0,202512,7500.0,343.2,58.087977030282445,0.194842,7000.0,312065108,74.96639223077,,0.194842
2025-11-12,5401,619.0999755859375,202512,660.0,46.11,5.702035364108667,0.270559,580.0,312155401,5.191814929092402,,0.270559
2025-11-12,5713,5120.0,202512,5500.0,427.25,51.52134903167962,0.299421,4800.0,312145713,55.61188559138418,,0.299421
2025-11-12,5802,5955.0,202512,6500.0,587.51,47.410649465311394,0.310163,5500.0,312195802,51.65489839387533,,0.310163
2025-11-12,6098,8165.0,202512,8500.0,588.67,262.79994645702027,0.429113,7750.0,312196098,217.3167227248728,,0.429113
2025-11-12,6301,5258.0,202512,5500.0,329.67,92.3164337318426,0.307697,5000.0,312096301,79.99515727211974,,0.307697
2025-11-12,6501,5238.0,202512,5500.0,400.6,144.3039889479387,0.41413,5000.0,312126501,141.64790456564106,,0.41413
2025-11-12,6503,4312.0,202512,4600.0,355.81,71.93798854284228,0.354579,4000.0,312116503,56.408784946434935,,0.354579
2025-11-12,6594,2285.0,202512,2400.0,151.94,38.98647366162368,0.314824,2200.0,312036594,45.230274575592944,,0.314824
2025-11-12,6702,4234.0,202512,4400.0,236.65,74.24626310945428,0.287888,4000.0,312096702,49.43096095704561,,0.287888
2025-11-12,6723,1943.5,202512,2000.0,127.66,73.36772119765556,0.439601,1800.0,312046723,39.163759632476285,,0.439601
2025-11-12,6752,1786.5,202512,1900.0,155.24,43.70537579196355,0.423525,1700.0,312046752,48.08387855629826,,0.423525
2025-11-12,6758,4686.0,202512,4900.0,333.37,124.27178942218644,0.391563,4420.0,312106758,97.76612877443677,,0.391563
2025-11-12,6762,2569.0,202512,2600.0,124.25,95.79910197265713,0.37437,2400.0,312126762,42.48318972221148,,0.37437
2025-11-12,6861,55940.0,202512,59000.0,4016.42,1008.6346171401892,0.336395,53000.0,312206861,944.4863715180892,,0.336395
2025-11-12,6954,5211.0,202512,5500.0,395.48,111.69946932198263,0.371854,5000.0,312116954,127.62851947470632,,0.371854
2025-11-12,7203,3190.0,202512,3300.0,173.0,65.79276622513498,0.30278,3000.0,312217203,37.86663992410388,,0.30278
2025-11-12,7974,13885.0,202512,14500.0,956.73,355.91896845946303,0.379196,13250.0,312277974,324.2635817319433,,0.379196
2025-11-12,8035,33660.0,202512,35500.0,2979.69,1181.7951390693745,0.497717,32000.0,312638035,1153.1250114452196,,0.497717
2025-11-12,8306,2400.0,202512,2500.0,144.39,46.53693746660099,0.312792,2300.0,312258306,43.32658395166027,,0.312792
2025-11-12,9432,152.39999389648438,202512,150.0,2.75,5.243512220794059,0.22715,150.0,312039432,2.8435183243096915,,0.181019
2025-11-12,9984,21910.0,202512,23000.0,2316.62,1262.0521403431758,0.683952,20750.0,312729984,1149.3591194874216,,0.683952
2025-11-13,2914,5671.0,202512,6000.0,365.34,42.17669033930247,0.230624,5500.0,312092914,77.3131598892437,,0.230624
2025-11-13,3382,2019.0,202512,2200.0,187.63,8.514318337719203,0.250055,1900.0,312023382,15.507474244854166,,0.250055
2025-11-13,4063,4643.0,202512,4900.0,283.91,31.472517226014247,0.216402,4400.0,312054063,29.92670066545611,,0.216402
2025-11-13,4502,4380.0,202512,4600.0,266.5,51.75065839448371,0.261032,4200.0,312034502,57.6561640603054,,0.261032
2025-11-13,5108,7250.0,202512,7500.0,312.03,69.21177447758669,0.195592,7000.0,312065108,64.58342268156503,,0.195592
2025-11-13,5401,614.9000244140625,202512,640.0,32.91,8.56206439413478,0.257341,580.0,312155401,5.3692150370397655,,0.257341
2025-11-13,5713,5205.0,202512,5500.0,355.31,67.00259874652443,0.28879,5000.0,312155713,85.43446056788912,,0.28879
2025-11-13,5802,6375.0,202512,6500.0,276.71,160.69790003712842,0.295511,6000.0,312205802,72.8707222557814,,0.295511
2025-11-13,6098,8219.0,202512,8750.0,727.41,211.9762277722939,0.43927,7750.0,312196098,209.16654789775885,,0.43927
2025-11-13,6301,5267.0,202512,5500.0,316.5,90.77591915539485,0.299495,5000.0,312096301,73.57611471465748,,0.299495
2025-11-13,6501,5349.0,202512,5500.0,321.25,179.96954353228602,0.40029,5000.0,312126501,101.99236970213542,,0.40029
2025-11-13,6503,4303.0,202512,4600.0,361.19,70.75960598576194,0.357755,4000.0,312116503,59.5351613736309,,0.357755
2025-11-13,6594,2248.0,202512,2400.0,176.85,27.828619118764777,0.310567,2200.0,312036594,57.27898665685234,,0.310567
2025-11-13,6702,4164.0,202512,4400.0,285.24,54.641876374179446,0.291438,4000.0,312096702,69.44649800591628,,0.291438
2025-11-13,6723,2013.0,202512,2200.0,223.48,40.16380516847693,0.453486,1900.0,312056723,54.73869698992826,,0.453486
2025-11-13,6752,1765.0,202512,1850.0,130.16,48.35605144202873,0.407174,1700.0,312046752,52.26134988985677,,0.407174
2025-11-13,6758,4669.0,202512,4900.0,335.9,112.84297407477855,0.380882,4420.0,312106758,97.75259253568264,,0.380882
2025-11-13,6762,2553.0,202512,2600.0,132.83,90.27657628650354,0.380995,2400.0,312126762,48.15619590757876,,0.380995
2025-11-13,6861,55780.0,202512,59000.0,4056.78,917.7790104918475,0.328675,53000.0,312206861,947.2014813401564,,0.328675
2025-11-13,6954,5217.0,202512,5500.0,387.28,112.84449554025036,0.370341,5000.0,312116954,124.8477151422112,,0.370341
2025-11-13,7203,3198.0,202512,3400.0,236.77,38.9029807815773,0.297359,3000.0,312217203,34.63422438860482,,0.297359
2025-11-13,7974,13665.0,202512,14250.0,881.47,318.4023070027888,0.353023,13000.0,312267974,269.5965052559468,,0.353023
2025-11-13,8035,33910.0,202512,35500.0,2745.25,1227.3655157267349,0.48379,32000.0,312638035,1023.607755391964,,0.48379
2025-11-13,8306,2450.0,202512,2600.0,185.55,39.118022899834045,0.332846,2300.0,312258306,34.472404625176864,,0.332846
2025-11-13,9432,150.8000030517578,202512,150.0,2.44,3.3754370903230466,0.171991,150.0,312039432,2.5754340385652483,,0.171991
2025-11-13,9984,21170.0,202512,22250.0,2149.36,1128.4263840746926,0.649937,20000.0,312699984,1013.3334312515752,,0.649937
2025-11-14,2914,5685.0,202512,6000.0,349.47,41.93786426249994,0.223872,5500.0,312092914,69.27234736838182,,0.223872
2025-11-14,3382,2039.0,202512,2200.0,171.6,13.386032885675206,0.264961,1900.0,312023382,14.21518562435466,,0.264961
2025-11-14,4063,4641.0,202512,4900.0,291.78,39.28894272161256,0.23776,4400.0,312054063,38.18199521458496,,0.23776
2025-11-14,4502,4443.0,202512,4700.0,296.09,46.04575160933905,0.264366,4200.0,312034502,43.51517998691804,,0.264366
